Service;Nom_Cle_Partagee;Nom_commercial ;Nom technique;URL d'acces
WFS;sol;BD Carto® etat-major ocs ancien N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:c_1_1_ocs_ancien;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;sol;BD Carto® etat-major ocs ancien sans bati N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:c_1_2_ocs_ancien_sans_bati;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;sol;BD Carto® etat-major batiment N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:c_2_1_batiment;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;sol;BD Carto® etat-major batiment hors zone urbaine N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:c_2_2_batiment_hors_zone_urbaine;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;sol;BD Carto® etat-major zone urbaine N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:c_3_zone_urbaine;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;sol;BD Carto® etat-major chantier N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4:z_1_chantier;https://wxs.ign.fr/sol/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;sol;BD Carto® etat-major N3 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU3;https://wxs.ign.fr/sol/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;sol;BD Carto® etat-major N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4;https://wxs.ign.fr/sol/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;sol;BD Carto® etat-major N3 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU3;https://wxs.ign.fr/sol/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;sol;BD Carto® etat-major N4 (occupation du sol historique);BDCARTO_ETAT-MAJOR.NIVEAU4;https://wxs.ign.fr/sol/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
TMS;topographie;BD TOPO® V3;BDTOPO;https://wxs.ign.fr/topographie/geoportail/tms/1.0.0/BDTOPO/metadata.json/
WFS;topographie;BD TOPO® V3 adresse;BDTOPO_V3:adresse;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 batiment;BDTOPO_V3:batiment;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 aerodrome;BDTOPO_V3:aerodrome;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 bassin versant topographique;BDTOPO_V3:bassin_versant_topographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 arrondissement;BDTOPO_V3:arrondissement;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 arrondissement municipal;BDTOPO_V3:arrondissement_municipal;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 canalisation;BDTOPO_V3:canalisation;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 cimetiere;BDTOPO_V3:cimetiere;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 collectivite territoriale;BDTOPO_V3:collectivite_territoriale;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 commune;BDTOPO_V3:commune;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 construction lineaire;BDTOPO_V3:construction_lineaire;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 construction ponctuelle;BDTOPO_V3:construction_ponctuelle;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 construction surfacique;BDTOPO_V3:construction_surfacique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 cours d'eau;BDTOPO_V3:cours_d_eau;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 departement;BDTOPO_V3:departement;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 detail hydrographique;BDTOPO_V3:detail_hydrographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 detail orographique;BDTOPO_V3:detail_orographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 epci;BDTOPO_V3:epci;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 equipement de transport;BDTOPO_V3:equipement_de_transport;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 erp;BDTOPO_V3:erp;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 foret publique;BDTOPO_V3:foret_publique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 haie;BDTOPO_V3:haie;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 lieu dit non habite;BDTOPO_V3:lieu_dit_non_habite;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 ligne electrique;BDTOPO_V3:ligne_electrique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 ligne orographique;BDTOPO_V3:ligne_orographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 limite terre mer;BDTOPO_V3:limite_terre_mer;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 noeud hydrographique;BDTOPO_V3:noeud_hydrographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 non communication;BDTOPO_V3:non_communication;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 parc ou reserve;BDTOPO_V3:parc_ou_reserve;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 piste d'aerodrome;BDTOPO_V3:piste_d_aerodrome;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 plan d'eau;BDTOPO_V3:plan_d_eau;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 point de repere;BDTOPO_V3:point_de_repere;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 point du reseau;BDTOPO_V3:point_du_reseau;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 poste de transformation;BDTOPO_V3:poste_de_transformation;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 pylone;BDTOPO_V3:pylone;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 region;BDTOPO_V3:region;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 reservoir;BDTOPO_V3:reservoir;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 route numerotee ou nommee;BDTOPO_V3:route_numerotee_ou_nommee;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 surface hydrographique;BDTOPO_V3:surface_hydrographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 terrain de sport;BDTOPO_V3:terrain_de_sport;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie hydrographie;BDTOPO_V3:toponymie_hydrographie;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie bati;BDTOPO_V3:toponymie_bati;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie lieux nommes;BDTOPO_V3:toponymie_lieux_nommes;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie services et activites;BDTOPO_V3:toponymie_services_et_activites;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie transport;BDTOPO_V3:toponymie_transport;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 toponymie zones reglementees;BDTOPO_V3:toponymie_zones_reglementees;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 transport par cable;BDTOPO_V3:transport_par_cable;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 troncon de route;BDTOPO_V3:troncon_de_route;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 troncon de voie ferree;BDTOPO_V3:troncon_de_voie_ferree;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 troncon hydrographique;BDTOPO_V3:troncon_hydrographique;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 voie ferree nommee;BDTOPO_V3:voie_ferree_nommee;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 zone d'activite ou d'interet;BDTOPO_V3:zone_d_activite_ou_d_interet;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 zone d'estran;BDTOPO_V3:zone_d_estran;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 zone d'habitation;BDTOPO_V3:zone_d_habitation;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;topographie;BD TOPO® V3 zone de vegetation;BDTOPO_V3:zone_de_vegetation;https://wxs.ign.fr/topographie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Bâtiments;BDTOPO-GEOPO-BATI_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Haies;hedge.hedge ;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Hydrographie;BDTOPO-GEOPO-HYDROGRAPHIE_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Orographie;BDTOPO-GEOPO-OROGRAPHIE_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - PAI Accueil Police et Gendarmerie;UTILITYANDGOVERNMENTALSERVICES.MININT.POI.ACCUEIL_POLICE-GENDARMERIE;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3 - Points de repère routiers;TRANSPORTNETWORK.COMMONTRANSPORTELEMENTS.MARKERPOST;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Reseau routier;BDTOPO-GEOPO-RESEAU_ROUTIER_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Transport energie;BDTOPO-GEOPO-TRANSPORT_ENERGIE_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Vegetation;BDTOPO-GEOPO-VEGETATION_WLD_WGS84G ;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Voies ferrees;BDTOPO-GEOPO-TRANSPORT_VOIES_FERREES_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;topographie;BD TOPO® V3  - Zone d'activites;BDTOPO-GEOPO-ZONE-ACTIVITES_WLD_WGS84G;https://wxs.ign.fr/topographie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Bâtiments;BUILDINGS.BUILDINGS;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Denominations geographiques;GEOGRAPHICALNAMES.NAMES;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Haies;hedge.hedge ;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Lignes Electriques;UTILITYANDGOVERNMENTALSERVICES.ALL;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Pistes d'aeroport et aerodromes;TRANSPORTNETWORKS.RUNWAYS;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Points de repère routiers;TRANSPORTNETWORK.COMMONTRANSPORTELEMENTS.MARKERPOST;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Reseaux hydrographiques;HYDROGRAPHY.HYDROGRAPHY;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Reseaux ferroviaires;TRANSPORTNETWORKS.RAILWAYS;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;topographie;BD TOPO® V3 - Reseaux routiers;TRANSPORTNETWORKS.ROADS;https://wxs.ign.fr/topographie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC - PSA (Plans de servitudes aeronautiques) - ponctuel;TRANSPORTS.AIRNOISE:psa_p_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC - PSA (Plans de servitudes aeronautiques) - lineaire;TRANSPORTS.AIRNOISE:psa_l_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC Documentations - PSA (Plans de servitudes aeronautiques);TRANSPORTS.AIRNOISE.DOCS:dgac_psa_poi_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC - PGS (Plans de gene sonore);DGAC-PGS_BDD_FXX_WM:fxx_pgs_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC Documentations - PGS (Plans de gene sonore);DGAC-PGS-POI_BDD_FXX_WM:aerodrome_avec_pgs_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC - PEB (Plans d'exposition aux bruits);DGAC-PEB_BDD_FXX_WM:fxx_peb_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;DGAC Documentations - PEB (Plans d'exposition aux bruits);DGAC-PEB-POI_BDD_WLD_WM:aerodrome_avec_peb_wm;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Reseaux de transports exceptionnels – Franchissements;SECUROUTE.TE.N_TE_FRANCHISSEMENT_P_FXX;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Reseaux de transports exceptionnels – Prescriptions;SECUROUTE.TE.N_TE_PRESCRIPTION_FXX;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Reseaux de transports exceptionnels – Relations Franchissements-Prescriptions;SECUROUTE.TE.N_TE_REL_FRANPRES_FXX;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Reseaux de transports exceptionnels – Relations Tronçons-Prescriptions;SECUROUTE.TE.N_TE_REL_TRONPRES_FXX;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Reseaux de transports exceptionnels – Tronçons routiers;SECUROUTE.TE.N_TE_TRONCON_L_FXX;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;transports;Restrictions pour drones de loisir;TRANSPORTS.DRONES.RESTRICTIONS:carte_restriction_drones_lf;https://wxs.ign.fr/transports/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseaux de transports exceptionnels - Passages a niveau (autre que franchissement difficile) ;SECUROUTE.TE.PN;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseaux de transports exceptionnels - Passages a niveau a franchissement difficile ;SECUROUTE.TE.PND;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels - Tous les franchissements;SECUROUTE.TE.ALL;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseaux de transports exceptionnels – Ouvrages d’art (autre que passages a niveau) ;SECUROUTE.TE.OA;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels 1TE;SECUROUTE.TE.1TE;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels 2TE48;SECUROUTE.TE.2TE48;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels TE72;SECUROUTE.TE.TE72;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels TE94;SECUROUTE.TE.TE94;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Reseau de transports exceptionnels TE120;SECUROUTE.TE.TE120;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Restrictions pour drones de loisir;TRANSPORTS.DRONES.RESTRICTIONS;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;transports;Sens de circulation;TRANSPORTNETWORKS.ROADS.DIRECTION;https://wxs.ign.fr/transports/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC - PSA (Plans de servitudes aeronautiques);TRANSPORTS.AIRNOISE;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC Documentations - PSA (Plans de servitudes aeronautiques);TRANSPORTS.AIRNOISE.DOCS;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC - PGS (Plans de gene sonore);DGAC-PGS_BDD_FXX_WM_WMS;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC Documentations - PGS (Plans de gene sonore);DGAC-PGS-POI_BDD_FXX_WM_WM;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC - PEB (Plans d'exposition aux bruits);DGAC-PEB_BDD_FXX_WM_WMS;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;DGAC Documentations - PEB (Plans d'exposition aux bruits);DGAC-PEB-POI_BDD_WLD_WM;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseaux de transports exceptionnels - Passages a niveau (autre que franchissement difficile) ;SECUROUTE.TE.PN;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseaux de transports exceptionnels - Passages a niveau a franchissement difficile ;SECUROUTE.TE.PND;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels - Tous les franchissements;SECUROUTE.TE.ALL;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseaux de transports exceptionnels – Ouvrages d’art (autre que passages a niveau) ;SECUROUTE.TE.OA;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels 1TE;SECUROUTE.TE.1TE;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels 2TE48;SECUROUTE.TE.2TE48;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels TE72;SECUROUTE.TE.TE72;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels TE94;SECUROUTE.TE.TE94;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;transports;Reseau de transports exceptionnels TE120;SECUROUTE.TE.TE120;https://wxs.ign.fr/transports/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
